,Argument ID,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity,Conclusion,Stance,Premise,Cleaned_Premise,Cleaned_Conclusion,Cleaned_BOW,Cosine_Similarity_Self-direction: thought,Cosine_Similarity_Self-direction: action,Cosine_Similarity_Stimulation,Cosine_Similarity_Hedonism,Cosine_Similarity_Achievement,Cosine_Similarity_Power: dominance,Cosine_Similarity_Power: resources,Cosine_Similarity_Face,Cosine_Similarity_Security: personal,Cosine_Similarity_Security: societal,Cosine_Similarity_Tradition,Cosine_Similarity_Conformity: rules,Cosine_Similarity_Conformity: interpersonal,Cosine_Similarity_Humility,Cosine_Similarity_Benevolence: caring,Cosine_Similarity_Benevolence: dependability,Cosine_Similarity_Universalism: concern,Cosine_Similarity_Universalism: nature,Cosine_Similarity_Universalism: tolerance,Cosine_Similarity_Universalism: objectivity
3176,A23243,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,We should cancel pride parades,against,"pride parade has become a symbol of freedom and embracing difference for everyone, not just the LGBT community","['pride', 'parade', 'become', 'symbol', 'freedom', 'embracing', 'difference', 'everyone', 'lgbt', 'community']","['cancel', 'pride', 'parade']","pride parade has become a symbol of freedom and embracing difference for everyone, not just the LGBT community We should cancel pride parades against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3177,A23246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,We should limit executive compensation,in favor of,we should limit executive compensation because the money should be put to better use such as medical,"['limit', 'executive', 'compensation', 'money', 'put', 'better', 'use', 'medical']","['limit', 'executive', 'compensation']",we should limit executive compensation because the money should be put to better use such as medical We should limit executive compensation in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3178,A23247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,We should legalize organ trade,in favor of,at this time many people are dying because they do not get an organ transplant. organ trade would incentivize people to be more prepared to have their relatives organs transplanted to save others,"['time', 'many', 'people', 'dying', 'get', 'organ', 'transplant', 'organ', 'trade', 'would', 'incentivize', 'people', 'prepared', 'relative', 'organ', 'transplanted', 'save', 'others']","['legalize', 'organ', 'trade']",at this time many people are dying because they do not get an organ transplant. organ trade would incentivize people to be more prepared to have their relatives organs transplanted to save others We should legalize organ trade in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3179,A23248,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,We should ban cosmetic surgery,in favor of,cosmetic surgery is unnecessary and does not provide health benefits,"['cosmetic', 'surgery', 'unnecessary', 'provide', 'health', 'benefit']","['ban', 'cosmetic', 'surgery']",cosmetic surgery is unnecessary and does not provide health benefits We should ban cosmetic surgery in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3180,A23250,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,We should prohibit flag burning,in favor of,flag burning should be prohibited because the flag represents freedom.  you should not be allowed to destroy an american icon.,"['flag', 'burning', 'prohibited', 'flag', 'represents', 'freedom', 'allowed', 'destroy', 'american', 'icon']","['prohibit', 'flag', 'burning']",flag burning should be prohibited because the flag represents freedom.  you should not be allowed to destroy an american icon. We should prohibit flag burning in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3181,A23252,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,We should abandon marriage,against,marriage is revered in religious faith and has been an institution that provides legal and symbolic love and lifelong virtue.,"['marriage', 'revered', 'religious', 'faith', 'institution', 'provides', 'legal', 'symbolic', 'love', 'lifelong', 'virtue']","['abandon', 'marriage']",marriage is revered in religious faith and has been an institution that provides legal and symbolic love and lifelong virtue. We should abandon marriage against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3182,A23254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,We should end racial profiling,in favor of,there are times when racial profiling limits the number of people being questioned to only those who fit the profile,"['time', 'racial', 'profiling', 'limit', 'number', 'people', 'questioned', 'fit', 'profile']","['end', 'racial', 'profiling']",there are times when racial profiling limits the number of people being questioned to only those who fit the profile We should end racial profiling in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3183,A23255,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,We should end the use of economic sanctions,in favor of,economic sanctions are not effective.,"['economic', 'sanction', 'effective']","['end', 'use', 'economic', 'sanction']",economic sanctions are not effective. We should end the use of economic sanctions in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3184,A23256,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Blockade of the Gaza Strip should be ended,in favor of,"The blockade increases the likelihood of terror in Israel, harming citizens who may not have had a part in the blockade.","['blockade', 'increase', 'likelihood', 'terror', 'israel', 'harming', 'citizen', 'may', 'part', 'blockade']","['blockade', 'gaza', 'strip', 'ended']","The blockade increases the likelihood of terror in Israel, harming citizens who may not have had a part in the blockade. Blockade of the Gaza Strip should be ended in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3185,A23257,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,We should end racial profiling,against,those who are profiled are more likely to commit a crime anyways (even if they haven't already).,"['profiled', 'likely', 'commit', 'crime', 'anyways', 'even', 'havent', 'already']","['end', 'racial', 'profiling']",those who are profiled are more likely to commit a crime anyways (even if they haven't already). We should end racial profiling against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3186,A23258,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,We should abolish capital punishment,against,some crimes are so despicable that death is the only appropriate punishment,"['crime', 'despicable', 'death', 'appropriate', 'punishment']","['abolish', 'capital', 'punishment']",some crimes are so despicable that death is the only appropriate punishment We should abolish capital punishment against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3187,A23259,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should ban cosmetic surgery,against,we should not ban cosmetic surgery because some people need it done to improve their health and lifestyle,"['ban', 'cosmetic', 'surgery', 'people', 'need', 'done', 'improve', 'health', 'lifestyle']","['ban', 'cosmetic', 'surgery']",we should not ban cosmetic surgery because some people need it done to improve their health and lifestyle We should ban cosmetic surgery against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3188,A23260,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,We should subsidize journalism,in favor of,jounalism is extremely important to the general public.,"['jounalism', 'extremely', 'important', 'general', 'public']","['subsidize', 'journalism']",jounalism is extremely important to the general public. We should subsidize journalism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3189,A23261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We should subsidize embryonic stem cell research,in favor of,embryonic stem cell research is important in finding cures.,"['embryonic', 'stem', 'cell', 'research', 'important', 'finding', 'cure']","['subsidize', 'embryonic', 'stem', 'cell', 'research']",embryonic stem cell research is important in finding cures. We should subsidize embryonic stem cell research in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3190,A23262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Payday loans should be banned,against,Many of the problems with payday loans would be eliminated if there was increased oversight to enforce regulations and proper business practices that are already codified.,"['many', 'problem', 'payday', 'loan', 'would', 'eliminated', 'increased', 'oversight', 'enforce', 'regulation', 'proper', 'business', 'practice', 'already', 'codified']","['payday', 'loan', 'banned']",Many of the problems with payday loans would be eliminated if there was increased oversight to enforce regulations and proper business practices that are already codified. Payday loans should be banned against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3191,A23263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should abolish the Olympic Games,against,olympic games is one way to show unity,"['olympic', 'game', 'one', 'way', 'show', 'unity']","['abolish', 'olympic', 'game']",olympic games is one way to show unity We should abolish the Olympic Games against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3192,A23264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,We should adopt gender-neutral language,in favor of,"it is so hard when talking about a group of people to choose whether to use he or she, him or her, or give up and say they and them.  having a gender neutral language would end this problem.","['hard', 'talking', 'group', 'people', 'choose', 'whether', 'use', 'give', 'say', 'gender', 'neutral', 'language', 'would', 'end', 'problem']","['adopt', 'genderneutral', 'language']","it is so hard when talking about a group of people to choose whether to use he or she, him or her, or give up and say they and them.  having a gender neutral language would end this problem. We should adopt gender-neutral language in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3193,A23265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Social media brings more harm than good,against,"Social media makes communication easier, especially for long distance situations, like moving somewhere after finishing school.","['social', 'medium', 'make', 'communication', 'easier', 'especially', 'long', 'distance', 'situation', 'like', 'moving', 'somewhere', 'finishing', 'school']","['social', 'medium', 'brings', 'harm', 'good']","Social media makes communication easier, especially for long distance situations, like moving somewhere after finishing school. Social media brings more harm than good against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3194,A23266,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Foster care brings more harm than good,in favor of,"Many studies have pointed to the deleterious impact of foster care on children physical health, cognitive and academic functioning, and social-emotional wellbeing","['many', 'study', 'pointed', 'deleterious', 'impact', 'foster', 'care', 'child', 'physical', 'health', 'cognitive', 'academic', 'functioning', 'socialemotional', 'wellbeing']","['foster', 'care', 'brings', 'harm', 'good']","Many studies have pointed to the deleterious impact of foster care on children physical health, cognitive and academic functioning, and social-emotional wellbeing Foster care brings more harm than good in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3195,A23268,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,We should introduce compulsory voting,in favor of,compulsory voting would increase political activism,"['compulsory', 'voting', 'would', 'increase', 'political', 'activism']","['introduce', 'compulsory', 'voting']",compulsory voting would increase political activism We should introduce compulsory voting in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3196,A23270,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,Surrogacy should be banned,in favor of,"Carrying a baby is an emotionally difficult experience. There are fluctuations in hormones, as well as the potential for depression during and after a pregnancy.","['carrying', 'baby', 'emotionally', 'difficult', 'experience', 'fluctuation', 'hormone', 'well', 'potential', 'depression', 'pregnancy']","['surrogacy', 'banned']","Carrying a baby is an emotionally difficult experience. There are fluctuations in hormones, as well as the potential for depression during and after a pregnancy. Surrogacy should be banned in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3197,A23271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,We should abolish the right to keep and bear arms,against,we should keep the right to keep and bear arms to protect ourselves from dangerous situations and to keep our homes and our families safe.,"['keep', 'right', 'keep', 'bear', 'arm', 'protect', 'dangerous', 'situation', 'keep', 'home', 'family', 'safe']","['abolish', 'right', 'keep', 'bear', 'arm']",we should keep the right to keep and bear arms to protect ourselves from dangerous situations and to keep our homes and our families safe. We should abolish the right to keep and bear arms against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3198,A23272,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,We should prohibit school prayer,in favor of,this breaks the separation between church and state and has got to stop.,"['break', 'separation', 'church', 'state', 'got', 'stop']","['prohibit', 'school', 'prayer']",this breaks the separation between church and state and has got to stop. We should prohibit school prayer in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3199,A23273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We should end mandatory retirement,in favor of,Older workers have more experience and expertise than young workers.,"['older', 'worker', 'experience', 'expertise', 'young', 'worker']","['end', 'mandatory', 'retirement']",Older workers have more experience and expertise than young workers. We should end mandatory retirement in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3200,A23274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,We should fight for the abolition of nuclear weapons,in favor of,nuclear weapons shouldn't exist and if used erroneously could destroy the planet,"['nuclear', 'weapon', 'shouldnt', 'exist', 'used', 'erroneously', 'could', 'destroy', 'planet']","['fight', 'abolition', 'nuclear', 'weapon']",nuclear weapons shouldn't exist and if used erroneously could destroy the planet We should fight for the abolition of nuclear weapons in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3201,A23275,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,We should prohibit women in combat,in favor of,women are weaker than men and easy targets and should not be allowed in combat,"['woman', 'weaker', 'men', 'easy', 'target', 'allowed', 'combat']","['prohibit', 'woman', 'combat']",women are weaker than men and easy targets and should not be allowed in combat We should prohibit women in combat in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3202,A23276,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,We should abandon marriage,against,Marriage is a way for a couple to deepen their bonds to each other.,"['marriage', 'way', 'couple', 'deepen', 'bond']","['abandon', 'marriage']",Marriage is a way for a couple to deepen their bonds to each other. We should abandon marriage against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3203,A23277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,We should abolish safe spaces,against,people with mental illnesses should have a safe place to get away from potential triggers.,"['people', 'mental', 'illness', 'safe', 'place', 'get', 'away', 'potential', 'trigger']","['abolish', 'safe', 'space']",people with mental illnesses should have a safe place to get away from potential triggers. We should abolish safe spaces against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3204,A23278,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,We should subsidize embryonic stem cell research,in favor of,embryonic stem cell research could help us find new solutions to health problems,"['embryonic', 'stem', 'cell', 'research', 'could', 'help', 'u', 'find', 'new', 'solution', 'health', 'problem']","['subsidize', 'embryonic', 'stem', 'cell', 'research']",embryonic stem cell research could help us find new solutions to health problems We should subsidize embryonic stem cell research in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3205,A23279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We should adopt libertarianism,in favor of,We should adopt libertarianism because individuals know their own best interests better than any third party.,"['adopt', 'libertarianism', 'individual', 'know', 'best', 'interest', 'better', 'third', 'party']","['adopt', 'libertarianism']",We should adopt libertarianism because individuals know their own best interests better than any third party. We should adopt libertarianism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3206,A23280,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Blockade of the Gaza Strip should be ended,against,"given a country right to security and self-preservation, a blockade could be affected in international waters. This has been practiced for some time now, including when Britain and the U.S. blockaded Germany and Japan","['given', 'country', 'right', 'security', 'selfpreservation', 'blockade', 'could', 'affected', 'international', 'water', 'practiced', 'time', 'including', 'britain', 'u', 'blockaded', 'germany', 'japan']","['blockade', 'gaza', 'strip', 'ended']","given a country right to security and self-preservation, a blockade could be affected in international waters. This has been practiced for some time now, including when Britain and the U.S. blockaded Germany and Japan Blockade of the Gaza Strip should be ended against",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3207,A23281,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,We should end affirmative action,in favor of,"Affirmative action privileges people based on characteristics outside of their control, and therefore is an unjust government system and is discriminatory.","['affirmative', 'action', 'privilege', 'people', 'based', 'characteristic', 'outside', 'control', 'therefore', 'unjust', 'government', 'system', 'discriminatory']","['end', 'affirmative', 'action']","Affirmative action privileges people based on characteristics outside of their control, and therefore is an unjust government system and is discriminatory. We should end affirmative action in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3208,A23282,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,We should subsidize Wikipedia,against,wikipedia is too vulnerable to manipulation to be considered a trusted source.,"['wikipedia', 'vulnerable', 'manipulation', 'considered', 'trusted', 'source']","['subsidize', 'wikipedia']",wikipedia is too vulnerable to manipulation to be considered a trusted source. We should subsidize Wikipedia against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3209,A23283,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,We should end mandatory retirement,in favor of,older employees have a wealth of knowledge and experience and forcing them to retire could put a company's productivity at risk.,"['older', 'employee', 'wealth', 'knowledge', 'experience', 'forcing', 'retire', 'could', 'put', 'company', 'productivity', 'risk']","['end', 'mandatory', 'retirement']",older employees have a wealth of knowledge and experience and forcing them to retire could put a company's productivity at risk. We should end mandatory retirement in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3210,A23284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,We should abolish capital punishment,in favor of,capital punishment is inhumane as all life is precious and we should be the better man to spare and forgive the offenders,"['capital', 'punishment', 'inhumane', 'life', 'precious', 'better', 'man', 'spare', 'forgive', 'offender']","['abolish', 'capital', 'punishment']",capital punishment is inhumane as all life is precious and we should be the better man to spare and forgive the offenders We should abolish capital punishment in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3211,A23285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,We should ban naturopathy,in favor of,there is no credible scientific evidence that naturopathy is of any benefit beyond the placebo effect and may be harmful if it stops people using conventional medicines,"['credible', 'scientific', 'evidence', 'naturopathy', 'benefit', 'beyond', 'placebo', 'effect', 'may', 'harmful', 'stop', 'people', 'using', 'conventional', 'medicine']","['ban', 'naturopathy']",there is no credible scientific evidence that naturopathy is of any benefit beyond the placebo effect and may be harmful if it stops people using conventional medicines We should ban naturopathy in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3212,A23286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,We should abandon the use of school uniform,against,we should not abandon the use of school uniforms because it helps to create a fair and even playing field between students who are rich and poor alike.,"['abandon', 'use', 'school', 'uniform', 'help', 'create', 'fair', 'even', 'playing', 'field', 'student', 'rich', 'poor', 'alike']","['abandon', 'use', 'school', 'uniform']",we should not abandon the use of school uniforms because it helps to create a fair and even playing field between students who are rich and poor alike. We should abandon the use of school uniform against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3213,A23287,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,We should abolish safe spaces,against,"we adhere to these principles and these spaces to guarantee behaviors that make us feel safe, therefore safe spaces should not be abolished","['adhere', 'principle', 'space', 'guarantee', 'behavior', 'make', 'u', 'feel', 'safe', 'therefore', 'safe', 'space', 'abolished']","['abolish', 'safe', 'space']","we adhere to these principles and these spaces to guarantee behaviors that make us feel safe, therefore safe spaces should not be abolished We should abolish safe spaces against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3214,A23288,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,We should subsidize embryonic stem cell research,in favor of,embryonic stem cell research is important in helping to cure diseases and defects.,"['embryonic', 'stem', 'cell', 'research', 'important', 'helping', 'cure', 'disease', 'defect']","['subsidize', 'embryonic', 'stem', 'cell', 'research']",embryonic stem cell research is important in helping to cure diseases and defects. We should subsidize embryonic stem cell research in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3215,A23289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,We should abolish intellectual property rights,in favor of,intellectual property rights don't work.  we see this with piracy websites as well as state actors such as china.  there is no point in holding onto a broken system.,"['intellectual', 'property', 'right', 'dont', 'work', 'see', 'piracy', 'website', 'well', 'state', 'actor', 'china', 'point', 'holding', 'onto', 'broken', 'system']","['abolish', 'intellectual', 'property', 'right']",intellectual property rights don't work.  we see this with piracy websites as well as state actors such as china.  there is no point in holding onto a broken system. We should abolish intellectual property rights in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3216,A23290,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,We should adopt libertarianism,against,"we shouldn't adopt libertarianism because not everyone seems to think about things in the same way, some people have no interest in politics at all","['shouldnt', 'adopt', 'libertarianism', 'everyone', 'seems', 'think', 'thing', 'way', 'people', 'interest', 'politics']","['adopt', 'libertarianism']","we shouldn't adopt libertarianism because not everyone seems to think about things in the same way, some people have no interest in politics at all We should adopt libertarianism against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3217,A23291,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We should ban the Church of Scientology,in favor of,scientology is a cult that brainwashes people,"['scientology', 'cult', 'brainwashes', 'people']","['ban', 'church', 'scientology']",scientology is a cult that brainwashes people We should ban the Church of Scientology in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
